user_id,total_hours,avg_hours,max_hours,unique_games,purchase_count,total_interactions,hours_per_game,purchase_ratio
158000494,0.0,0.0,0.0,1,1,1,0.0,1.0
158005818,1106.0,553.0,1106.0,1,1,2,1106.0,0.5
158121917,1246.8,207.79999999999998,1231.0,3,3,6,415.59999999999997,0.5
158136134,1463.0,365.75,1043.0,2,2,4,731.5,0.5
158136791,1531.3,31.902083333333334,1430.0,40,40,48,38.2825,0.8333333333333334
158159336,22.2,0.9249999999999999,6.7,13,13,24,1.7076923076923076,0.5416666666666666
158173228,726.9,27.957692307692305,616.0,16,16,26,45.43125,0.6153846153846154
158195187,0.3,0.15,0.3,1,1,2,0.3,0.5
158211774,120.0,60.0,120.0,1,1,2,120.0,0.5
158237531,6.7,3.35,6.7,1,1,2,6.7,0.5
158260880,15.8,7.9,15.8,1,1,2,15.8,0.5
158265363,0.6,0.3,0.6,1,1,2,0.6,0.5
158267574,5.8,2.9,5.8,1,1,2,5.8,0.5
158277459,617.2,23.73846153846154,594.0,18,18,26,34.28888888888889,0.6923076923076923
158324196,1522.0,138.36363636363637,861.0,7,7,11,217.42857142857142,0.6363636363636364
158333599,3.2,1.6,3.2,1,1,2,3.2,0.5
158363887,76.0,12.666666666666666,52.0,4,4,6,19.0,0.6666666666666666
158383365,2.7,1.35,2.7,1,1,2,2.7,0.5
158429732,134.4,7.466666666666667,38.0,9,9,18,14.933333333333334,0.5
158447093,6.3,3.15,6.3,1,1,2,6.3,0.5
158469748,63.8,15.95,45.0,2,2,4,31.9,0.5
158476996,420.5,13.140625,127.0,17,17,32,24.735294117647058,0.53125
158481258,2312.0,96.33333333333333,2260.0,22,22,24,105.0909090909091,0.9166666666666666
158481852,1.5,0.75,1.5,1,1,2,1.5,0.5
158495272,1410.1,67.14761904761905,796.0,13,13,21,108.46923076923076,0.6190476190476191
158496230,12.3,6.15,12.3,1,1,2,12.3,0.5
158510672,19.7,4.925,18.7,2,2,4,9.85,0.5
158561350,27.4,2.7399999999999998,15.4,8,8,10,3.425,0.8
158576100,1266.1,115.1,1230.0,6,6,11,211.01666666666665,0.5454545454545454
158601180,205.1,41.019999999999996,193.0,3,3,5,68.36666666666666,0.6
158608850,380.3,5.850769230769231,117.0,37,37,65,10.27837837837838,0.5692307692307692
158620881,119.4,9.950000000000001,92.0,6,6,12,19.900000000000002,0.5
158655503,58.8,4.2,42.0,8,8,14,7.35,0.5714285714285714
158655873,6.9,3.45,6.9,1,1,2,6.9,0.5
158693714,2741.0,1370.5,2741.0,1,1,2,2741.0,0.5
158712831,1.9,0.95,1.9,1,1,2,1.9,0.5
158762452,1.5,0.75,1.5,1,1,2,1.5,0.5
158799099,37.0,18.5,37.0,1,1,2,37.0,0.5
158813353,0.6,0.3,0.6,1,1,2,0.6,0.5
158828239,241.5,40.25,222.0,4,4,6,60.375,0.6666666666666666
158866144,10.9,5.45,10.9,1,1,2,10.9,0.5
158876958,0.2,0.1,0.2,1,1,2,0.2,0.5
158877899,1175.8,78.38666666666667,938.0,9,9,15,130.64444444444445,0.6
158891314,70.0,6.363636363636363,35.0,6,6,11,11.666666666666666,0.5454545454545454
158899877,8.2,4.1,8.2,1,1,2,8.2,0.5
158923194,6.2,3.1,6.2,1,1,2,6.2,0.5
158944454,97.4,5.729411764705882,71.0,10,10,17,9.74,0.5882352941176471
158952821,0.0,0.0,0.0,2,2,2,0.0,1.0
158959728,3.7,1.85,3.7,1,1,2,3.7,0.5
158974308,742.1,20.05675675675676,231.0,20,20,37,37.105000000000004,0.5405405405405406
159000186,11.1,5.55,11.1,1,1,2,11.1,0.5
159012617,1.2,0.6,1.2,1,1,2,1.2,0.5
159034250,61.0,30.5,61.0,1,1,2,61.0,0.5
159077305,1292.4,26.375510204081635,1030.0,33,33,49,39.163636363636364,0.673469387755102
159086542,0.0,0.0,0.0,1,1,1,0.0,1.0
159114904,390.0,8.478260869565217,378.0,41,41,46,9.512195121951219,0.8913043478260869
159129006,16.2,3.2399999999999998,16.2,4,4,5,4.05,0.8
159139948,1.5,0.75,1.5,1,1,2,1.5,0.5
159149512,10.6,5.3,10.6,1,1,2,10.6,0.5
159150588,5.3,2.65,5.3,1,1,2,5.3,0.5
159152280,23.1,3.85,12.7,3,3,6,7.7,0.5
159158411,52.9,13.225,52.0,2,2,4,26.45,0.5
159190291,70.2,17.55,52.0,2,2,4,35.1,0.5
159211669,8.7,2.175,4.5,2,2,4,4.35,0.5
159248043,9.600000000000001,1.2000000000000002,9.3,5,5,8,1.9200000000000004,0.625
159277759,73.3,3.3318181818181816,41.0,13,13,22,5.638461538461538,0.5909090909090909
159279906,1.7,0.85,1.7,1,1,2,1.7,0.5
159283849,1.0,0.5,1.0,1,1,2,1.0,0.5
159364080,1.2,0.6,1.2,1,1,2,1.2,0.5
159365538,352.4,17.619999999999997,201.0,11,11,20,32.03636363636363,0.55
159371621,273.9,2.321186440677966,32.0,77,77,118,3.557142857142857,0.652542372881356
159374866,10.5,5.25,10.5,1,1,2,10.5,0.5
159377740,46.0,23.0,46.0,1,1,2,46.0,0.5
159386087,4.5,2.25,4.5,1,1,2,4.5,0.5
159389512,1.1,0.55,1.1,1,1,2,1.1,0.5
159398853,15.0,7.5,15.0,1,1,2,15.0,0.5
159411437,111.4,3.010810810810811,27.0,22,22,37,5.0636363636363635,0.5945945945945946
159416133,0.0,0.0,0.0,1,1,1,0.0,1.0
159424645,202.2,12.6375,137.0,8,8,16,25.275,0.5
159428605,1411.8,17.870886075949368,1033.0,55,55,79,25.669090909090908,0.6962025316455697
159458198,143.6,23.933333333333334,140.0,4,4,6,35.9,0.6666666666666666
159474046,3.7,1.85,3.7,1,1,2,3.7,0.5
159484357,413.9,8.446938775510203,95.0,27,27,49,15.329629629629629,0.5510204081632653
159512099,0.0,0.0,0.0,1,1,1,0.0,1.0
159515274,0.0,0.0,0.0,1,1,1,0.0,1.0
159524722,58.5,3.65625,34.0,10,10,16,5.85,0.625
159531216,18.0,4.5,13.9,2,2,4,9.0,0.5
159535257,64.2,8.025,38.0,5,5,8,12.84,0.625
159538705,0.0,0.0,0.0,1,1,1,0.0,1.0
159549486,0.0,0.0,0.0,1,1,1,0.0,1.0
159570497,0.0,0.0,0.0,2,2,2,0.0,1.0
159582514,0.0,0.0,0.0,1,1,1,0.0,1.0
159595237,156.8,26.133333333333336,143.0,3,3,6,52.26666666666667,0.5
159647844,0.0,0.0,0.0,1,1,1,0.0,1.0
159651274,0.0,0.0,0.0,1,1,1,0.0,1.0
159654421,0.0,0.0,0.0,2,2,2,0.0,1.0
159677499,223.9,6.784848484848485,46.0,18,18,33,12.43888888888889,0.5454545454545454
159683231,1.4,0.7,1.4,1,1,2,1.4,0.5
159688146,7.0,0.6363636363636364,4.1,8,8,11,0.875,0.7272727272727273
159694986,0.0,0.0,0.0,1,1,1,0.0,1.0
159724167,2.5,1.25,2.5,1,1,2,2.5,0.5
159726428,75.7,7.57,37.0,6,6,10,12.616666666666667,0.6
159734412,47.3,5.2555555555555555,31.0,5,5,9,9.459999999999999,0.5555555555555556
159741914,0.0,0.0,0.0,1,1,1,0.0,1.0
159768153,0.0,0.0,0.0,1,1,1,0.0,1.0
159777976,9.3,4.65,9.3,1,1,2,9.3,0.5
159780220,0.0,0.0,0.0,1,1,1,0.0,1.0
159795622,0.0,0.0,0.0,1,1,1,0.0,1.0
159800136,1868.2,6.486805555555556,451.0,170,170,288,10.989411764705883,0.5902777777777778
159812802,40.1,4.455555555555556,25.0,5,5,9,8.02,0.5555555555555556
159814545,2.2,1.1,2.2,1,1,2,2.2,0.5
159835268,200.0,100.0,200.0,1,1,2,200.0,0.5
159835968,10.5,5.25,10.5,1,1,2,10.5,0.5
159841516,18.4,9.2,18.4,1,1,2,18.4,0.5
159842342,5.8,2.9,5.8,1,1,2,5.8,0.5
159844178,0.0,0.0,0.0,1,1,1,0.0,1.0
159850817,99.5,11.055555555555555,53.0,5,5,9,19.9,0.5555555555555556
159852613,223.2,15.942857142857141,105.0,7,7,14,31.885714285714283,0.5
159853048,0.5,0.125,0.4,2,2,4,0.25,0.5
159865370,18.700000000000003,4.675000000000001,18.1,2,2,4,9.350000000000001,0.5
159867966,0.0,0.0,0.0,1,1,1,0.0,1.0
159888236,1.5,0.375,1.0,2,2,4,0.75,0.5
159922493,33.5,3.35,10.1,5,5,10,6.7,0.5
159936874,56.0,28.0,56.0,1,1,2,56.0,0.5
159946174,435.8,29.053333333333335,326.0,8,8,15,54.475,0.5333333333333333
159956364,0.0,0.0,0.0,1,1,1,0.0,1.0
159960477,0.0,0.0,0.0,1,1,1,0.0,1.0
159966899,0.0,0.0,0.0,1,1,1,0.0,1.0
159983691,0.0,0.0,0.0,1,1,1,0.0,1.0
159994178,873.6,24.266666666666666,363.0,19,19,36,45.97894736842105,0.5277777777777778
159995376,0.0,0.0,0.0,1,1,1,0.0,1.0
160029841,3.5,1.75,3.5,1,1,2,3.5,0.5
160036273,14.2,7.1,14.2,1,1,2,14.2,0.5
160042745,1044.0,80.3076923076923,998.0,7,7,13,149.14285714285714,0.5384615384615384
160055758,10.9,2.725,8.4,2,2,4,5.45,0.5
160058529,7.2,3.6,7.2,1,1,2,7.2,0.5
160065494,114.0,57.0,114.0,1,1,2,114.0,0.5
160139917,1.4,0.7,1.4,1,1,2,1.4,0.5
160162882,1443.6,131.23636363636362,1441.0,8,8,11,180.45,0.7272727272727273
160264413,286.0,143.0,286.0,1,1,2,286.0,0.5
160288335,294.6,7.365,146.0,28,28,40,10.521428571428572,0.7
160288543,1583.0,197.875,1069.0,4,4,8,395.75,0.5
160299889,427.8,10.96923076923077,87.0,23,23,39,18.6,0.5897435897435898
160310816,32.0,16.0,32.0,1,1,2,32.0,0.5
160364257,8.3,4.15,8.3,1,1,2,8.3,0.5
160373639,65.6,13.12,56.0,3,3,5,21.866666666666664,0.6
160427210,2826.2,58.87916666666666,2162.0,25,25,48,113.04799999999999,0.5208333333333334
160430559,2.6,1.3,2.6,1,1,2,2.6,0.5
160433170,1.5,0.375,1.5,3,3,4,0.5,0.75
160453177,678.0,339.0,678.0,1,1,2,678.0,0.5
160461131,9.8,0.7538461538461539,2.8,7,7,13,1.4000000000000001,0.5384615384615384
160469883,41.7,2.9785714285714286,22.0,7,7,14,5.957142857142857,0.5
160550083,0.5,0.25,0.5,1,1,2,0.5,0.5
160598077,9.200000000000001,1.8400000000000003,8.8,3,3,5,3.066666666666667,0.6
160601937,7.0,3.5,7.0,1,1,2,7.0,0.5
160620803,27.1,6.775,24.0,2,2,4,13.55,0.5
160640171,31.9,1.595,9.3,11,11,20,2.9,0.55
160649706,2.0,1.0,2.0,1,1,2,2.0,0.5
160653177,0.3,0.15,0.3,1,1,2,0.3,0.5
160673726,361.6,40.17777777777778,263.0,6,6,9,60.26666666666667,0.6666666666666666
160725611,9.3,2.325,8.0,2,2,4,4.65,0.5
160732832,0.0,0.0,0.0,4,4,4,0.0,1.0
160749747,3.0,0.42857142857142855,2.2,5,5,7,0.6,0.7142857142857143
160767652,353.9,19.66111111111111,227.0,12,12,18,29.491666666666664,0.6666666666666666
160776422,0.6,0.3,0.6,1,1,2,0.6,0.5
160791508,64.2,6.42,62.0,6,6,10,10.700000000000001,0.6
160806303,0.2,0.1,0.2,1,1,2,0.2,0.5
160819372,8.4,4.2,8.4,1,1,2,8.4,0.5
160831523,1.2,0.6,1.2,1,1,2,1.2,0.5
160844169,274.0,137.0,274.0,1,1,2,274.0,0.5
160883669,1372.8,21.12,808.0,37,37,65,37.1027027027027,0.5692307692307692
160887309,98.3,3.5107142857142857,40.0,17,17,28,5.7823529411764705,0.6071428571428571
160922242,126.2,6.0095238095238095,86.0,12,12,21,10.516666666666667,0.5714285714285714
160928826,9.5,1.9,7.9,3,3,5,3.1666666666666665,0.6
160937329,2.4,1.2,2.4,1,1,2,2.4,0.5
160965612,29.4,1.7294117647058822,13.5,9,9,17,3.2666666666666666,0.5294117647058824
160993265,0.4,0.2,0.4,1,1,2,0.4,0.5
161007736,117.0,16.714285714285715,117.0,6,6,7,19.5,0.8571428571428571
161013852,722.0,16.044444444444444,718.0,43,43,45,16.790697674418606,0.9555555555555556
161046658,4.2,2.1,4.2,1,1,2,4.2,0.5
161062314,224.0,18.666666666666668,224.0,11,11,12,20.363636363636363,0.9166666666666666
161063960,436.0,109.0,415.0,2,2,4,218.0,0.5
161076041,420.0,210.0,420.0,1,1,2,420.0,0.5
161084061,379.0,189.5,379.0,1,1,2,379.0,0.5
161084485,11.6,2.9,6.1,2,2,4,5.8,0.5
161085459,0.1,0.03333333333333333,0.1,2,2,3,0.05,0.6666666666666666
161085944,0.2,0.1,0.2,1,1,2,0.2,0.5
161103820,167.0,27.833333333333332,73.0,3,3,6,55.666666666666664,0.5
161117453,280.5,31.166666666666668,258.0,5,5,9,56.1,0.5555555555555556
161118595,0.0,0.0,0.0,1,1,1,0.0,1.0
161139120,443.9,21.138095238095236,174.0,11,11,21,40.35454545454545,0.5238095238095238
161140815,80.7,7.336363636363637,37.0,6,6,11,13.450000000000001,0.5454545454545454
161186800,2.1,1.05,2.1,1,1,2,2.1,0.5
161211955,177.7,14.808333333333332,150.0,7,7,12,25.385714285714283,0.5833333333333334
161220142,21.0,10.5,21.0,1,1,2,21.0,0.5
161234634,18.9,9.45,18.9,1,1,2,18.9,0.5
161240367,1181.9,73.86875,637.0,9,9,16,131.32222222222222,0.5625
161241228,1691.0,845.5,1691.0,1,1,2,1691.0,0.5
161248480,145.0,9.666666666666666,62.0,12,12,15,12.083333333333334,0.8
161275092,0.0,0.0,0.0,6,6,6,0.0,1.0
161309693,6.5,0.65,4.7,6,6,10,1.0833333333333333,0.6
161338471,55.4,2.9157894736842103,46.0,13,13,19,4.2615384615384615,0.6842105263157895
161339015,2.5,1.25,2.5,1,1,2,2.5,0.5
161361254,9.5,1.3571428571428572,7.1,4,4,7,2.375,0.5714285714285714
161366228,1263.8,16.412987012987013,988.0,50,50,77,25.276,0.6493506493506493
161383225,33.2,3.688888888888889,24.0,5,5,9,6.640000000000001,0.5555555555555556
161384593,434.2,7.753571428571428,189.0,30,30,56,14.473333333333333,0.5357142857142857
161405419,8.6,1.2285714285714284,6.8,5,5,7,1.72,0.7142857142857143
161408431,4.6,2.3,4.6,1,1,2,4.6,0.5
161411713,60.0,30.0,60.0,1,1,2,60.0,0.5
161420779,2.1,1.05,2.1,1,1,2,2.1,0.5
161428298,0.2,0.1,0.2,1,1,2,0.2,0.5
161444156,2891.9,413.12857142857143,2865.0,4,4,7,722.975,0.5714285714285714
161504500,0.3,0.15,0.3,1,1,2,0.3,0.5
161535358,0.7,0.35,0.7,1,1,2,0.7,0.5
161540905,0.0,0.0,0.0,1,1,1,0.0,1.0
161601485,0.4,0.2,0.4,1,1,2,0.4,0.5
161615012,2.8,1.4,2.8,1,1,2,2.8,0.5
161623464,620.6,10.009677419354839,251.0,38,38,62,16.33157894736842,0.6129032258064516
161632348,1.4,0.7,1.4,1,1,2,1.4,0.5
161632739,130.5,16.3125,84.0,4,4,8,32.625,0.5
161633525,0.8,0.4,0.8,1,1,2,0.8,0.5
161634552,2.4,1.2,2.4,1,1,2,2.4,0.5
161637382,14.0,7.0,14.0,1,1,2,14.0,0.5
161641723,369.0,184.5,369.0,1,1,2,369.0,0.5
161654643,4.8,2.4,4.8,1,1,2,4.8,0.5
161657866,475.5,79.25,472.0,3,3,6,158.5,0.5
161659407,398.4,7.516981132075471,130.0,29,29,53,13.737931034482758,0.5471698113207547
161663718,1085.9,67.86875,577.0,8,8,16,135.7375,0.5
161666011,0.4,0.2,0.4,1,1,2,0.4,0.5
161671285,1.3,0.65,1.3,1,1,2,1.3,0.5
161672514,14.1,7.05,14.1,1,1,2,14.1,0.5
161759944,46.6,1.6642857142857144,18.4,15,15,28,3.106666666666667,0.5357142857142857
161772384,1065.6,24.218181818181815,697.0,39,39,44,27.323076923076922,0.8863636363636364
161777161,30.0,15.0,30.0,1,1,2,30.0,0.5
161811523,503.7,50.37,347.0,6,6,10,83.95,0.6
161816812,1766.1,16.66132075471698,543.0,69,69,106,25.59565217391304,0.6509433962264151
161816929,3.6,1.8,3.6,1,1,2,3.6,0.5
161896440,587.6,8.641176470588235,198.0,44,44,68,13.354545454545455,0.6470588235294118
161919513,26.6,6.65,16.5,2,2,4,13.3,0.5
161936923,0.0,0.0,0.0,2,2,2,0.0,1.0
161964288,4.0,2.0,4.0,1,1,2,4.0,0.5
161974027,14.100000000000001,3.5250000000000004,8.4,2,2,4,7.050000000000001,0.5
161978121,0.0,0.0,0.0,1,1,1,0.0,1.0
161991221,533.6,4.807207207207208,226.0,68,68,111,7.847058823529412,0.6126126126126126
162024985,2.7,1.35,2.7,1,1,2,2.7,0.5
162068651,100.0,8.333333333333334,52.0,6,6,12,16.666666666666668,0.5
162076421,1951.1,67.27931034482758,1610.0,16,16,29,121.94375,0.5517241379310345
162081645,886.8,14.303225806451612,364.0,34,34,62,26.08235294117647,0.5483870967741935
162086115,1.1,0.55,1.1,1,1,2,1.1,0.5
162179350,0.2,0.1,0.2,1,1,2,0.2,0.5
162179898,0.7,0.35,0.7,1,1,2,0.7,0.5
162214363,1679.8,36.517391304347825,1242.0,31,31,46,54.18709677419355,0.6739130434782609
162258000,0.8,0.4,0.8,1,1,2,0.8,0.5
162262069,0.3,0.15,0.3,1,1,2,0.3,0.5
162288536,2973.1,18.466459627329193,865.0,99,99,161,30.03131313131313,0.6149068322981367
162298430,3.9,1.95,3.9,1,1,2,3.9,0.5
162319568,1308.0,68.84210526315789,1259.0,15,15,19,87.2,0.7894736842105263
162319690,2436.1,243.60999999999999,2427.0,8,8,10,304.5125,0.8
162321309,32.6,8.15,31.0,2,2,4,16.3,0.5
162370266,20.4,1.8545454545454545,5.6,6,6,11,3.4,0.5454545454545454
162396225,1.2,0.6,1.2,1,1,2,1.2,0.5
162421622,985.7,16.428333333333335,587.0,35,35,60,28.162857142857145,0.5833333333333334
162446312,0.0,0.0,0.0,1,1,1,0.0,1.0
162453723,601.4,12.529166666666667,229.0,29,29,48,20.73793103448276,0.6041666666666666
162478997,4.2,2.1,4.2,1,1,2,4.2,0.5
162479816,35.0,17.5,35.0,1,1,2,35.0,0.5
162512492,54.8,13.7,52.0,2,2,4,27.4,0.5
162543176,55.3,3.6866666666666665,21.0,9,9,15,6.144444444444444,0.6
162580876,11.0,2.75,11.0,3,3,4,3.6666666666666665,0.75
162582760,0.4,0.2,0.4,1,1,2,0.4,0.5
162631416,1.2,0.6,1.2,1,1,2,1.2,0.5
162649407,427.6,32.892307692307696,403.0,8,8,13,53.45,0.6153846153846154
162652854,87.0,43.5,87.0,1,1,2,87.0,0.5
162653477,3.4,1.7,3.4,1,1,2,3.4,0.5
162654590,13.2,6.6,13.2,1,1,2,13.2,0.5
162661783,1.2,0.6,1.2,1,1,2,1.2,0.5
162663266,3.7,1.85,3.7,1,1,2,3.7,0.5
162692942,0.9,0.45,0.9,1,1,2,0.9,0.5
162735255,16.8,8.4,16.8,1,1,2,16.8,0.5
162740609,10.1,0.40399999999999997,2.5,15,15,25,0.6733333333333333,0.6
162747179,1.4000000000000001,0.23333333333333336,1.1,4,4,6,0.35000000000000003,0.6666666666666666
162748673,160.2,22.885714285714283,158.0,4,4,7,40.05,0.5714285714285714
162763644,88.0,44.0,88.0,1,1,2,88.0,0.5
162787304,36.0,18.0,36.0,1,1,2,36.0,0.5
162797154,2.1,1.05,2.1,1,1,2,2.1,0.5
162809784,348.8,31.70909090909091,231.0,7,7,11,49.82857142857143,0.6363636363636364
162844395,0.5,0.25,0.5,1,1,2,0.5,0.5
162894140,1213.1,151.6375,1208.0,4,4,8,303.275,0.5
162894458,16.9,8.45,16.9,1,1,2,16.9,0.5
162894582,3.2,1.6,3.2,1,1,2,3.2,0.5
162962869,17.9,8.95,17.9,1,1,2,17.9,0.5
162985705,21.0,7.0,21.0,2,2,3,10.5,0.6666666666666666
162999869,39.0,19.5,39.0,1,1,2,39.0,0.5
163001223,584.9,64.98888888888888,584.0,7,7,9,83.55714285714285,0.7777777777777778
163027169,3.5,1.75,3.5,1,1,2,3.5,0.5
163043651,0.3,0.15,0.3,1,1,2,0.3,0.5
163073929,15.8,7.9,15.8,1,1,2,15.8,0.5
163086238,1.5,0.75,1.5,1,1,2,1.5,0.5
163114751,80.0,11.428571428571429,79.0,5,5,7,16.0,0.7142857142857143
163137081,47.0,23.5,47.0,1,1,2,47.0,0.5
163140792,568.3,18.94333333333333,222.0,17,17,30,33.42941176470588,0.5666666666666667
163158659,0.4,0.2,0.4,1,1,2,0.4,0.5
163160256,138.0,69.0,138.0,1,1,2,138.0,0.5
163162333,1540.8,18.790243902439023,825.0,48,48,82,32.1,0.5853658536585366
163235405,469.0,156.33333333333334,469.0,2,2,3,234.5,0.6666666666666666
163237086,65.0,16.25,37.0,2,2,4,32.5,0.5
163275488,33.0,16.5,33.0,1,1,2,33.0,0.5
163281091,186.5,5.828125,71.0,18,18,32,10.36111111111111,0.5625
163293998,0.7,0.35,0.7,1,1,2,0.7,0.5
163294758,34.4,8.6,33.0,2,2,4,17.2,0.5
163296745,0.2,0.1,0.2,1,1,2,0.2,0.5
163308692,1456.0,112.0,1456.0,12,12,13,121.33333333333333,0.9230769230769231
163349712,0.9,0.45,0.9,1,1,2,0.9,0.5
163360656,0.3,0.15,0.3,1,1,2,0.3,0.5
163361275,204.2,22.688888888888886,170.0,5,5,9,40.839999999999996,0.5555555555555556
163386409,0.3,0.15,0.3,1,1,2,0.3,0.5
163393202,25.4,4.233333333333333,18.4,4,4,6,6.35,0.6666666666666666
163415496,79.8,7.254545454545454,65.0,6,6,11,13.299999999999999,0.5454545454545454
163432200,2633.9,21.0712,244.0,67,67,125,39.311940298507466,0.536
163495807,6.1,3.05,6.1,1,1,2,6.1,0.5
163533808,23.0,11.5,23.0,1,1,2,23.0,0.5
163558271,2.1,1.05,2.1,1,1,2,2.1,0.5
163577217,17.4,8.7,17.4,1,1,2,17.4,0.5
163617342,1754.3,56.59032258064516,891.0,22,22,31,79.74090909090908,0.7096774193548387
163662283,16.4,8.2,16.4,1,1,2,16.4,0.5
163669475,276.1,6.135555555555556,189.0,27,27,45,10.225925925925926,0.6
163671750,1.7,0.85,1.7,1,1,2,1.7,0.5
163681731,1.5,0.75,1.5,1,1,2,1.5,0.5
163681838,0.1,0.05,0.1,1,1,2,0.1,0.5
163690628,22.0,11.0,22.0,1,1,2,22.0,0.5
163712958,695.7,9.153947368421052,206.0,46,46,76,15.123913043478263,0.6052631578947368
163754392,14.6,7.3,14.6,1,1,2,14.6,0.5
163769277,2.2,0.7333333333333334,2.2,2,2,3,1.1,0.6666666666666666
163783296,40.0,20.0,40.0,1,1,2,40.0,0.5
163789845,0.2,0.1,0.2,1,1,2,0.2,0.5
163801892,103.0,51.5,103.0,1,1,2,103.0,0.5
163813292,1.6,0.8,1.6,1,1,2,1.6,0.5
163815861,0.2,0.1,0.2,1,1,2,0.2,0.5
163861892,410.0,205.0,410.0,1,1,2,410.0,0.5
163867033,18.3,9.15,18.3,1,1,2,18.3,0.5
163874774,52.0,26.0,52.0,1,1,2,52.0,0.5
163896673,201.9,14.421428571428573,80.0,8,8,14,25.2375,0.5714285714285714
163922403,0.6,0.3,0.6,1,1,2,0.6,0.5
163924362,10.0,5.0,10.0,1,1,2,10.0,0.5
163930591,691.5,6.915,154.0,59,59,100,11.720338983050848,0.59
163961414,2.0,1.0,2.0,1,1,2,2.0,0.5
163968268,119.2,8.514285714285714,107.0,8,8,14,14.9,0.5714285714285714
163972488,668.4,16.302439024390242,356.0,34,34,41,19.658823529411762,0.8292682926829268
163988065,1.0,0.5,1.0,1,1,2,1.0,0.5
163995791,0.0,0.0,0.0,1,1,1,0.0,1.0
164010859,1.7,0.85,1.7,1,1,2,1.7,0.5
164035963,1.6,0.8,1.6,1,1,2,1.6,0.5
164047422,0.6,0.3,0.6,1,1,2,0.6,0.5
164059206,0.4,0.2,0.4,1,1,2,0.4,0.5
164097534,267.0,9.88888888888889,72.0,14,14,27,19.071428571428573,0.5185185185185185
164107877,0.2,0.1,0.2,1,1,2,0.2,0.5
164183599,0.2,0.1,0.2,1,1,2,0.2,0.5
164196144,289.0,72.25,289.0,3,3,4,96.33333333333333,0.75
164259079,0.3,0.15,0.3,1,1,2,0.3,0.5
164271888,1266.0,633.0,1266.0,1,1,2,1266.0,0.5
164275046,0.6,0.3,0.6,1,1,2,0.6,0.5
164296368,79.5,4.676470588235294,31.0,12,12,17,6.625,0.7058823529411765
164313137,657.2,131.44,654.0,3,3,5,219.0666666666667,0.6
164318687,1215.2,16.646575342465756,440.0,49,49,73,24.8,0.6712328767123288
164319839,1.4,0.7,1.4,1,1,2,1.4,0.5
164348218,1.7,0.85,1.7,1,1,2,1.7,0.5
164370352,11.3,3.766666666666667,11.3,2,2,3,5.65,0.6666666666666666
164399809,201.0,100.5,201.0,1,1,2,201.0,0.5
164454723,4.2,1.05,4.0,2,2,4,2.1,0.5
164473026,1.4,0.7,1.4,1,1,2,1.4,0.5
164475918,536.8,6.467469879518072,140.0,51,51,83,10.525490196078431,0.6144578313253012
164478205,2046.0,1023.0,2046.0,1,1,2,2046.0,0.5
164511211,1112.9,10.70096153846154,365.0,60,60,104,18.548333333333336,0.5769230769230769
164543231,212.0,9.636363636363637,105.0,11,11,22,19.272727272727273,0.5
164561444,63.4,4.226666666666667,61.0,13,13,15,4.8769230769230765,0.8666666666666667
164583377,1076.0,538.0,1076.0,1,1,2,1076.0,0.5
164591420,2.6,1.3,2.6,1,1,2,2.6,0.5
164608800,11.200000000000001,1.866666666666667,9.8,3,3,6,3.733333333333334,0.5
164611728,40.0,20.0,40.0,1,1,2,40.0,0.5
164629829,0.2,0.1,0.2,1,1,2,0.2,0.5
164633248,0.0,0.0,0.0,3,3,3,0.0,1.0
164643993,4468.9,1117.225,4462.0,2,2,4,2234.45,0.5
164662285,95.0,15.833333333333334,84.0,3,3,6,31.666666666666668,0.5
164663996,1010.6,168.43333333333334,993.0,3,3,6,336.8666666666667,0.5
164695293,121.1,7.56875,53.0,8,8,16,15.1375,0.5
164699741,9.2,4.6,9.2,1,1,2,9.2,0.5
164711200,0.8,0.4,0.8,1,1,2,0.8,0.5
164722578,7.1,3.55,7.1,1,1,2,7.1,0.5
164733781,35.0,17.5,35.0,1,1,2,35.0,0.5
164761364,354.6,10.131428571428572,92.0,21,21,35,16.885714285714286,0.6
164772402,0.7,0.35,0.7,1,1,2,0.7,0.5
164796966,15.0,7.5,15.0,1,1,2,15.0,0.5
164805863,21.2,1.06,8.3,11,11,20,1.9272727272727272,0.55
164817484,0.0,0.0,0.0,1,1,1,0.0,1.0
164820245,160.8,2.5125,68.0,48,48,64,3.35,0.75
164865114,17.0,8.5,17.0,1,1,2,17.0,0.5
164873736,23.0,5.75,22.0,2,2,4,11.5,0.5
164884340,75.0,37.5,75.0,1,1,2,75.0,0.5
164927653,0.2,0.1,0.2,1,1,2,0.2,0.5
164939568,4.1,2.05,4.1,1,1,2,4.1,0.5
164948794,546.0,273.0,546.0,1,1,2,546.0,0.5
164961511,154.0,25.666666666666668,154.0,5,5,6,30.8,0.8333333333333334
165020079,9.4,4.7,9.4,1,1,2,9.4,0.5
165025638,0.5,0.25,0.5,1,1,2,0.5,0.5
165031107,9.2,4.6,9.2,1,1,2,9.2,0.5
165034415,3.6,1.8,3.6,1,1,2,3.6,0.5
165043954,6.9,3.45,6.9,1,1,2,6.9,0.5
165065938,31.8,2.2714285714285714,14.8,8,8,14,3.975,0.5714285714285714
165071607,1.7,0.85,1.7,1,1,2,1.7,0.5
165073598,332.8,5.942857142857143,115.0,37,37,56,8.994594594594595,0.6607142857142857
