user_id,total_hours,avg_hours,max_hours,unique_games,purchase_count,total_interactions,hours_per_game,purchase_ratio,cluster
141513178,5.0,2.5,5.0,1,1,2,5.0,0.5,0
141566597,0.2,0.1,0.2,1,1,2,0.2,0.5,0
141566602,35.0,17.5,35.0,1,1,2,35.0,0.5,0
141569027,12.2,3.05,8.6,2,2,4,6.1,0.5,0
141571751,3.4,1.7,3.4,1,1,2,3.4,0.5,0
141586040,3.8,1.9,3.8,1,1,2,3.8,0.5,0
141593830,2.1,1.05,2.1,1,1,2,2.1,0.5,0
141593973,423.0,211.5,423.0,1,1,2,423.0,0.5,0
141640819,2.3,1.15,2.3,1,1,2,2.3,0.5,0
141677474,31.0,15.5,31.0,1,1,2,31.0,0.5,0
141680691,5.2,2.6,5.2,1,1,2,5.2,0.5,0
141682250,18.1,4.525,14.5,2,2,4,9.05,0.5,0
141693292,2.8,1.4,2.8,1,1,2,2.8,0.5,0
141701102,55.0,27.5,55.0,1,1,2,55.0,0.5,0
141706846,4067.0,2033.5,4067.0,1,1,2,4067.0,0.5,3
141707530,154.0,77.0,154.0,1,1,2,154.0,0.5,0
141721383,852.1,10.786075949367088,404.0,43,43,79,19.816279069767443,0.5443037974683544,0
141721441,35.8,8.95,30.0,2,2,4,17.9,0.5,0
141737874,3.4,1.7,3.4,1,1,2,3.4,0.5,0
141749157,12.0,2.4,8.9,3,3,5,4.0,0.6,0
141773234,1973.1,131.54,1944.0,9,9,15,219.23333333333332,0.6,3
141774640,39.0,9.75,37.0,2,2,4,19.5,0.5,0
141794556,3.9,1.3,3.9,2,2,3,1.95,0.6666666666666666,0
141873792,365.0,7.1568627450980395,138.0,28,28,51,13.035714285714286,0.5490196078431373,0
141892155,3.3,1.65,3.3,1,1,2,3.3,0.5,0
141918091,411.0,137.0,411.0,2,2,3,205.5,0.6666666666666666,0
141918894,3.9,1.95,3.9,1,1,2,3.9,0.5,0
141950398,1320.8,146.75555555555556,1316.0,7,7,9,188.68571428571428,0.7777777777777778,1
142001340,933.7,17.29074074074074,558.0,39,39,54,23.941025641025643,0.7222222222222222,1
142001485,16.1,8.05,16.1,1,1,2,16.1,0.5,0
142004534,94.0,47.0,94.0,1,1,2,94.0,0.5,0
142011717,8.1,1.62,6.1,3,3,5,2.6999999999999997,0.6,0
142040835,0.3,0.15,0.3,1,1,2,0.3,0.5,0
142044216,699.0,349.5,699.0,1,1,2,699.0,0.5,0
142060022,1.2,0.6,1.2,1,1,2,1.2,0.5,0
142065874,6.6,3.3,6.6,1,1,2,6.6,0.5,0
142151125,4.3,2.15,4.3,1,1,2,4.3,0.5,0
142183287,7.699999999999999,1.925,7.6,2,2,4,3.85,0.5,0
142215487,15.4,7.7,15.4,1,1,2,15.4,0.5,0
142215921,0.7,0.35,0.7,1,1,2,0.7,0.5,0
142256500,0.4,0.2,0.4,1,1,2,0.4,0.5,0
142279088,0.3,0.15,0.3,1,1,2,0.3,0.5,0
142284353,1.1,0.55,1.1,1,1,2,1.1,0.5,0
142388676,7.7,0.77,2.9,6,6,10,1.2833333333333334,0.6,0
142408262,650.7,46.478571428571435,647.0,11,11,14,59.154545454545456,0.7857142857142857,1
142409681,259.1,43.18333333333334,254.0,4,4,6,64.775,0.6666666666666666,0
142414329,1.3,0.65,1.3,1,1,2,1.3,0.5,0
142433607,1218.6,304.65,1214.0,2,2,4,609.3,0.5,3
142475478,27.4,2.283333333333333,25.0,7,7,12,3.914285714285714,0.5833333333333334,0
142489812,2836.0,945.3333333333334,2836.0,2,2,3,1418.0,0.6666666666666666,3
142494421,41.0,20.5,41.0,1,1,2,41.0,0.5,0
142552066,19.5,9.75,19.5,1,1,2,19.5,0.5,0
142591675,21.8,3.6333333333333337,18.8,3,3,6,7.266666666666667,0.5,0
142602286,22.0,11.0,22.0,1,1,2,22.0,0.5,0
142650116,77.9,3.38695652173913,53.0,13,13,23,5.992307692307692,0.5652173913043478,0
142696524,258.0,129.0,258.0,1,1,2,258.0,0.5,0
142706526,161.4,6.456,89.0,17,17,25,9.494117647058824,0.68,0
142721011,69.0,34.5,69.0,1,1,2,69.0,0.5,0
142750305,1115.8,21.052830188679245,499.0,31,31,53,35.99354838709677,0.5849056603773585,0
142754561,259.0,43.166666666666664,147.0,3,3,6,86.33333333333333,0.5,0
142775542,484.2,6.288311688311688,154.0,52,52,77,9.31153846153846,0.6753246753246753,0
142790708,2418.1,186.0076923076923,2047.0,7,7,13,345.4428571428571,0.5384615384615384,3
142793906,874.1,10.92625,506.0,47,47,80,18.597872340425532,0.5875,0
142794497,1.8,0.9,1.8,1,1,2,1.8,0.5,0
142799594,740.4,15.753191489361702,422.0,25,25,47,29.616,0.5319148936170213,0
142801176,119.0,23.8,77.0,3,3,5,39.666666666666664,0.6,0
142803056,1.5,0.75,1.5,1,1,2,1.5,0.5,0
142844201,143.6,5.318518518518518,128.0,18,18,27,7.977777777777778,0.6666666666666666,0
142955654,11.8,5.9,11.8,1,1,2,11.8,0.5,0
142967660,4.0,1.3333333333333333,4.0,2,2,3,2.0,0.6666666666666666,0
142971534,51.4,4.672727272727273,26.0,7,7,11,7.3428571428571425,0.6363636363636364,0
142999522,669.2,26.768,660.0,23,23,25,29.095652173913045,0.92,1
143006890,0.5,0.25,0.5,1,1,2,0.5,0.5,0
143062096,7.6,0.95,3.6,4,4,8,1.9,0.5,0
143124637,44.1,2.5941176470588236,28.0,9,9,17,4.9,0.5294117647058824,0
143127924,2.4,1.2,2.4,1,1,2,2.4,0.5,0
143137329,2566.0,1283.0,2566.0,1,1,2,2566.0,0.5,3
143153541,0.3,0.0428571428571428,0.3,6,6,7,0.0499999999999999,0.8571428571428571,1
143156437,6.7,3.35,6.7,1,1,2,6.7,0.5,0
143157943,305.2,20.346666666666668,235.0,11,11,15,27.745454545454542,0.7333333333333333,1
143158466,12.2,6.1,12.2,1,1,2,12.2,0.5,0
143177422,2.3,1.15,2.3,1,1,2,2.3,0.5,0
143198617,14.7,2.1,14.7,6,6,7,2.4499999999999997,0.8571428571428571,1
143198999,0.0,0.0,0.0,1,1,1,0.0,1.0,1
143222174,24.7,4.9399999999999995,23.0,3,3,5,8.233333333333333,0.6,0
143223745,4.3,2.15,4.3,1,1,2,4.3,0.5,0
143235127,203.2,5.491891891891892,186.0,23,23,37,8.834782608695651,0.6216216216216216,0
143275153,0.7,0.35,0.7,1,1,2,0.7,0.5,0
143289534,3.1,1.55,3.1,1,1,2,3.1,0.5,0
143339438,1.8,0.36,1.0,3,3,5,0.6,0.6,0
143343409,129.9,18.557142857142857,86.0,4,4,7,32.475,0.5714285714285714,0
143366704,2.9,1.45,2.9,1,1,2,2.9,0.5,0
143381893,8.4,4.2,8.4,1,1,2,8.4,0.5,0
143446735,11.2,5.6,11.2,1,1,2,11.2,0.5,0
143449478,265.0,132.5,265.0,1,1,2,265.0,0.5,0
143459727,492.6,28.976470588235298,310.0,10,10,17,49.260000000000005,0.5882352941176471,0
143560279,1155.0,577.5,1155.0,1,1,2,1155.0,0.5,3
143588434,3.3,1.65,3.3,1,1,2,3.3,0.5,0
143590545,276.0,138.0,276.0,1,1,2,276.0,0.5,0
143629070,177.6,22.2,171.0,5,5,8,35.519999999999996,0.625,0
143643478,445.8,4.64375,95.0,73,73,96,6.1068493150684935,0.7604166666666666,1
143669519,0.4,0.2,0.4,1,1,2,0.4,0.5,0
143669656,1.1,0.55,1.1,1,1,2,1.1,0.5,0
143671754,21.0,10.5,21.0,1,1,2,21.0,0.5,0
143693450,2.9,1.45,2.9,1,1,2,2.9,0.5,0
143734410,2.0,1.0,2.0,1,1,2,2.0,0.5,0
143770130,39.5,2.6333333333333333,21.0,9,9,15,4.388888888888889,0.6,0
143788323,25.0,12.5,25.0,1,1,2,25.0,0.5,0
143824748,3.3,0.6599999999999999,2.8,3,3,5,1.1,0.6,0
143859315,1.4,0.7,1.4,1,1,2,1.4,0.5,0
143877335,846.9,4.705,175.0,130,130,180,6.514615384615384,0.7222222222222222,2
143917036,1129.0,564.5,1129.0,1,1,2,1129.0,0.5,3
143987972,0.7,0.35,0.7,1,1,2,0.7,0.5,0
144004384,22.0,11.0,22.0,1,1,2,22.0,0.5,0
144004666,4.6,2.3,4.6,1,1,2,4.6,0.5,0
144021086,492.0,246.0,492.0,1,1,2,492.0,0.5,0
144024725,206.0,29.428571428571427,206.0,6,6,7,34.333333333333336,0.8571428571428571,1
144059425,7.0,3.5,7.0,1,1,2,7.0,0.5,0
144071257,1565.9,10.580405405405406,482.0,108,108,148,14.499074074074075,0.7297297297297297,2
144103384,447.0,223.5,447.0,1,1,2,447.0,0.5,0
144114673,0.7,0.35,0.7,1,1,2,0.7,0.5,0
144132703,7.5,3.75,7.5,1,1,2,7.5,0.5,0
144138643,5.2,2.6,5.2,1,1,2,5.2,0.5,0
144144570,366.0,183.0,366.0,1,1,2,366.0,0.5,0
144153802,801.0,80.1,801.0,9,9,10,89.0,0.9,1
144188136,33.3,5.55,18.9,3,3,6,11.1,0.5,0
144197012,0.8,0.4,0.8,1,1,2,0.8,0.5,0
144202828,3.2,1.6,3.2,1,1,2,3.2,0.5,0
144229102,46.0,23.0,46.0,1,1,2,46.0,0.5,0
144276946,1.0,0.5,1.0,1,1,2,1.0,0.5,0
144307381,0.1,0.05,0.1,1,1,2,0.1,0.5,0
144319593,0.4,0.2,0.4,1,1,2,0.4,0.5,0
144347801,527.4,18.835714285714285,178.0,16,16,28,32.9625,0.5714285714285714,0
144381643,143.0,71.5,143.0,1,1,2,143.0,0.5,0
144387163,378.0,94.5,268.0,2,2,4,189.0,0.5,0
144412676,646.4,29.38181818181818,548.0,11,11,22,58.76363636363636,0.5,0
144455775,3065.4,383.175,2304.0,5,5,8,613.08,0.625,3
144463267,1.7,0.85,1.7,1,1,2,1.7,0.5,0
144463433,49.1,12.275,48.0,2,2,4,24.55,0.5,0
144505477,1.5,0.75,1.5,1,1,2,1.5,0.5,0
144508237,1.7,0.85,1.7,1,1,2,1.7,0.5,0
144515751,0.3,0.15,0.3,1,1,2,0.3,0.5,0
144516443,39.0,19.5,39.0,1,1,2,39.0,0.5,0
144532046,2766.2,102.45185185185184,2758.0,22,22,27,125.73636363636363,0.8148148148148148,3
144546440,4.4,2.2,4.4,1,1,2,4.4,0.5,0
144565105,8.5,4.25,8.5,1,1,2,8.5,0.5,0
144578181,30.4,2.533333333333333,28.0,7,7,12,4.3428571428571425,0.5833333333333334,0
144580725,1826.3,25.722535211267605,1677.0,46,46,71,39.702173913043474,0.647887323943662,0
144626100,328.0,54.666666666666664,328.0,5,5,6,65.6,0.8333333333333334,1
144652370,3.6,1.8,3.6,1,1,2,3.6,0.5,0
144665493,280.0,93.33333333333331,280.0,2,2,3,140.0,0.6666666666666666,0
144679568,12.4,0.8857142857142858,7.2,9,9,14,1.3777777777777778,0.6428571428571429,0
144681252,3.9,1.95,3.9,1,1,2,3.9,0.5,0
144715893,15.0,7.5,15.0,1,1,2,15.0,0.5,0
144716176,0.9,0.45,0.9,1,1,2,0.9,0.5,0
144731554,1151.0,575.5,1151.0,1,1,2,1151.0,0.5,3
144736559,370.0,185.0,370.0,1,1,2,370.0,0.5,0
144736928,88.8,22.2,73.0,2,2,4,44.4,0.5,0
144737094,1000.1,250.025,1000.0,2,2,4,500.05,0.5,0
144737312,392.0,196.0,392.0,1,1,2,392.0,0.5,0
144762614,2617.9,174.52666666666667,1967.0,9,9,15,290.8777777777778,0.6,3
144813543,1078.0,134.75,1054.0,6,6,8,179.66666666666666,0.75,1
144824885,66.0,2.129032258064516,28.0,20,20,31,3.3,0.6451612903225806,0
144835995,2086.0,1043.0,2086.0,1,1,2,2086.0,0.5,3
144845684,88.3,3.6791666666666663,28.0,13,13,24,6.792307692307692,0.5416666666666666,0
144854157,46.8,6.685714285714285,39.0,5,5,7,9.36,0.7142857142857143,1
144880494,2.4,0.7999999999999999,2.4,2,2,3,1.2,0.6666666666666666,0
144900175,1323.0,661.5,1323.0,1,1,2,1323.0,0.5,3
144911326,1445.0,481.6666666666667,1445.0,2,2,3,722.5,0.6666666666666666,3
144968130,1.4,0.7,1.4,1,1,2,1.4,0.5,0
144977276,812.0,406.0,812.0,1,1,2,812.0,0.5,3
145027235,13.8,6.9,13.8,1,1,2,13.8,0.5,0
145041407,1177.0,294.25,1177.0,3,3,4,392.3333333333333,0.75,0
145050295,71.0,35.5,71.0,1,1,2,71.0,0.5,0
145052189,0.5,0.25,0.5,1,1,2,0.5,0.5,0
145060724,0.4,0.2,0.4,1,1,2,0.4,0.5,0
145078067,14.8,7.4,14.8,1,1,2,14.8,0.5,0
145117004,393.0,14.035714285714286,267.0,15,15,28,26.2,0.5357142857142857,0
145132643,1.0,0.5,1.0,1,1,2,1.0,0.5,0
145137322,1409.0,704.5,1409.0,1,1,2,1409.0,0.5,3
145202608,1207.0,172.42857142857142,1207.0,6,6,7,201.16666666666663,0.8571428571428571,1
145243748,591.0,8.82089552238806,157.0,39,39,67,15.153846153846152,0.582089552238806,0
145247573,9.8,3.266666666666667,9.8,2,2,3,4.9,0.6666666666666666,0
145260456,153.0,51.0,153.0,2,2,3,76.5,0.6666666666666666,0
145275657,418.5,41.85,409.0,6,6,10,69.75,0.6,0
145299659,0.0,0.0,0.0,3,3,3,0.0,1.0,1
145320311,783.6,41.242105263157896,712.0,12,12,19,65.3,0.631578947368421,0
145368259,25.0,6.25,25.0,3,3,4,8.333333333333334,0.75,1
145507090,1.4,0.7,1.4,1,1,2,1.4,0.5,0
145508370,2.3,1.15,2.3,1,1,2,2.3,0.5,0
145512685,1875.8,36.780392156862746,869.0,27,27,51,69.47407407407407,0.5294117647058824,0
145534973,250.0,41.666666666666664,213.0,4,4,6,62.5,0.6666666666666666,0
145606876,4916.2,378.1692307692307,4775.0,7,7,13,702.3142857142857,0.5384615384615384,3
145620149,12.4,6.2,12.4,1,1,2,12.4,0.5,0
145633458,13.0,6.5,13.0,1,1,2,13.0,0.5,0
145646661,353.6,88.4,352.0,2,2,4,176.8,0.5,0
145658798,1.7,0.85,1.7,1,1,2,1.7,0.5,0
145670348,126.0,14.0,126.0,8,8,9,15.75,0.8888888888888888,1
145672760,4.4,2.2,4.4,1,1,2,4.4,0.5,0
145710414,2.9,1.45,2.9,1,1,2,2.9,0.5,0
145722517,176.0,88.0,176.0,1,1,2,176.0,0.5,0
145754702,101.0,50.5,101.0,1,1,2,101.0,0.5,0
145825155,155.8,5.564285714285715,43.0,15,15,28,10.386666666666668,0.5357142857142857,0
145834524,972.0,486.0,972.0,1,1,2,972.0,0.5,3
145839555,0.6,0.3,0.6,1,1,2,0.6,0.5,0
145840451,113.0,56.5,113.0,1,1,2,113.0,0.5,0
145844862,4.0,2.0,4.0,1,1,2,4.0,0.5,0
145867654,300.5,60.1,283.0,3,3,5,100.16666666666669,0.6,0
145869570,2.5,1.25,2.5,1,1,2,2.5,0.5,0
145872177,44.0,22.0,44.0,1,1,2,44.0,0.5,0
145890520,5.1,2.55,5.1,1,1,2,5.1,0.5,0
145904806,1.4,0.7,1.4,1,1,2,1.4,0.5,0
145908178,1278.3,91.30714285714284,857.0,8,8,14,159.7875,0.5714285714285714,0
145927933,946.8,36.41538461538461,480.0,14,14,26,67.62857142857142,0.5384615384615384,0
145929178,38.0,19.0,38.0,1,1,2,38.0,0.5,0
145980974,123.0,61.5,123.0,1,1,2,123.0,0.5,0
146003284,51.0,25.5,51.0,1,1,2,51.0,0.5,0
146007471,1176.7,16.11917808219178,905.0,42,42,73,28.01666666666667,0.5753424657534246,0
146016192,7.9,0.6583333333333333,5.1,8,8,12,0.9875,0.6666666666666666,0
146022542,74.0,2.8461538461538463,39.0,16,16,26,4.625,0.6153846153846154,0
146055391,2.1,1.05,2.1,1,1,2,2.1,0.5,0
146067806,1.6,0.8,1.6,1,1,2,1.6,0.5,0
146092736,48.0,24.0,48.0,1,1,2,48.0,0.5,0
146108388,0.2,0.0666666666666666,0.2,2,2,3,0.1,0.6666666666666666,0
146116064,2.5,1.25,2.5,1,1,2,2.5,0.5,0
146145063,539.5,26.975,217.0,12,12,20,44.958333333333336,0.6,0
146152475,13.8,6.9,13.8,1,1,2,13.8,0.5,0
146168069,462.0,231.0,462.0,1,1,2,462.0,0.5,0
146180405,85.0,42.5,85.0,1,1,2,85.0,0.5,0
146230543,0.8,0.4,0.8,1,1,2,0.8,0.5,0
146257187,284.0,142.0,284.0,1,1,2,284.0,0.5,0
146326949,32.0,16.0,32.0,1,1,2,32.0,0.5,0
146355606,16.6,8.3,16.6,1,1,2,16.6,0.5,0
146427029,1085.5,60.30555555555556,756.0,9,9,18,120.61111111111111,0.5,0
146449077,1233.0,616.5,1233.0,1,1,2,1233.0,0.5,3
146463817,12.2,6.1,12.2,1,1,2,12.2,0.5,0
146517796,296.6,29.660000000000004,252.0,5,5,10,59.32000000000001,0.5,0
146567789,498.0,249.0,498.0,1,1,2,498.0,0.5,0
146584740,4.7,2.35,4.7,1,1,2,4.7,0.5,0
146585181,4.3,2.15,4.3,1,1,2,4.3,0.5,0
146594813,252.1,42.016666666666666,248.0,3,3,6,84.03333333333333,0.5,0
146607430,78.0,39.0,78.0,1,1,2,78.0,0.5,0
146611097,119.0,13.22222222222222,119.0,8,8,9,14.875,0.8888888888888888,1
146678136,1.9,0.95,1.9,1,1,2,1.9,0.5,0
146682210,0.3,0.15,0.3,1,1,2,0.3,0.5,0
146693761,7.4,3.7,7.4,1,1,2,7.4,0.5,0
146704328,266.0,133.0,266.0,1,1,2,266.0,0.5,0
146711832,4.4,2.2,4.4,1,1,2,4.4,0.5,0
146762928,198.4,19.84,106.0,6,6,10,33.06666666666667,0.6,0
146785235,0.8,0.4,0.8,1,1,2,0.8,0.5,0
146796532,74.0,37.0,74.0,1,1,2,74.0,0.5,0
146809006,387.3,32.275,387.0,9,9,12,43.03333333333333,0.75,1
146813551,0.6,0.3,0.6,1,1,2,0.6,0.5,0
146834586,1.0,0.5,1.0,1,1,2,1.0,0.5,0
146841726,1386.0,462.0,1386.0,2,2,3,693.0,0.6666666666666666,3
146900719,57.7,7.2125,57.0,5,5,8,11.54,0.625,0
146979551,5.0,1.25,3.5,2,2,4,2.5,0.5,0
146994562,0.8,0.2666666666666666,0.8,2,2,3,0.4,0.6666666666666666,0
146999982,46.0,3.5384615384615383,22.0,7,7,13,6.571428571428571,0.5384615384615384,0
147029458,0.6,0.3,0.6,1,1,2,0.6,0.5,0
147064019,1.3,0.65,1.3,1,1,2,1.3,0.5,0
147066117,0.0,0.0,0.0,2,2,2,0.0,1.0,1
147079200,6.1,0.61,2.8,6,6,10,1.0166666666666666,0.6,0
147114426,1.8,0.9,1.8,1,1,2,1.8,0.5,0
147120267,0.6,0.0666666666666666,0.6,8,8,9,0.075,0.8888888888888888,1
147131147,44.0,22.0,44.0,1,1,2,44.0,0.5,0
147140659,307.5,76.875,307.0,2,2,4,153.75,0.5,0
147143958,30.8,5.133333333333334,29.0,3,3,6,10.266666666666667,0.5,0
147147106,1.0,0.5,1.0,1,1,2,1.0,0.5,0
147149544,0.4,0.2,0.4,1,1,2,0.4,0.5,0
147154527,542.0,271.0,542.0,1,1,2,542.0,0.5,0
147159299,3.3,1.65,3.3,1,1,2,3.3,0.5,0
147228931,3.4,1.7,3.4,1,1,2,3.4,0.5,0
147251779,0.2,0.05,0.2,3,3,4,0.0666666666666666,0.75,1
147279161,398.0,199.0,398.0,1,1,2,398.0,0.5,0
147283870,19.6,9.8,19.6,1,1,2,19.6,0.5,0
147340721,15.6,7.8,15.6,1,1,2,15.6,0.5,0
147361523,1.7,0.85,1.7,1,1,2,1.7,0.5,0
147381026,4.3,2.15,4.3,1,1,2,4.3,0.5,0
147395962,208.3,26.0375,167.0,5,5,8,41.66,0.625,0
147402762,10.2,2.55,8.6,2,2,4,5.1,0.5,0
147408505,71.0,35.5,71.0,1,1,2,71.0,0.5,0
147440059,0.6,0.3,0.6,1,1,2,0.6,0.5,0
147444403,0.7,0.35,0.7,1,1,2,0.7,0.5,0
147456299,9.3,4.65,9.3,1,1,2,9.3,0.5,0
147498227,7.6,3.8,7.6,1,1,2,7.6,0.5,0
147499580,1.2,0.6,1.2,1,1,2,1.2,0.5,0
147551308,302.0,100.66666666666669,302.0,2,2,3,151.0,0.6666666666666666,0
147563118,879.0,41.857142857142854,879.0,20,20,21,43.95,0.9523809523809524,1
147600704,1.4,0.7,1.4,1,1,2,1.4,0.5,0
147602451,102.0,10.2,102.0,9,9,10,11.333333333333334,0.9,1
147602462,683.1,4.066071428571429,104.0,97,97,168,7.042268041237113,0.5773809523809523,0
147619675,0.5,0.25,0.5,1,1,2,0.5,0.5,0
147619919,5.3,2.65,5.3,1,1,2,5.3,0.5,0
147654879,0.5,0.25,0.5,1,1,2,0.5,0.5,0
147750440,4.5,2.25,4.5,1,1,2,4.5,0.5,0
147764275,766.0,383.0,766.0,1,1,2,766.0,0.5,3
147795278,0.3,0.15,0.3,1,1,2,0.3,0.5,0
147810275,1.4,0.2799999999999999,1.4,4,4,5,0.35,0.8,1
147859903,168.4,2.1316455696202534,45.0,50,50,79,3.3680000000000003,0.6329113924050633,0
147876770,0.5,0.1666666666666666,0.5,2,2,3,0.25,0.6666666666666666,0
147879598,196.3,11.547058823529412,73.0,10,10,17,19.630000000000003,0.5882352941176471,0
147910240,52.9,4.408333333333333,16.9,6,6,12,8.816666666666666,0.5,0
148073435,2.9,1.45,2.9,1,1,2,2.9,0.5,0
148118934,1.2,0.6,1.2,1,1,2,1.2,0.5,0
148162764,87.6,17.52,86.0,3,3,5,29.2,0.6,0
148246305,327.4,11.289655172413791,252.0,20,20,29,16.369999999999997,0.6896551724137931,0
148264060,1238.5,45.870370370370374,820.0,14,14,27,88.46428571428571,0.5185185185185185,0
148288759,363.0,181.5,363.0,1,1,2,363.0,0.5,0
148322156,3.8,0.1461538461538461,1.1,17,17,26,0.2235294117647059,0.6538461538461539,0
148327615,816.0,408.0,816.0,1,1,2,816.0,0.5,3
148346652,55.2,4.246153846153846,54.0,11,11,13,5.0181818181818185,0.8461538461538461,1
148362155,3568.8,10.980923076923078,1287.0,226,226,325,15.791150442477877,0.6953846153846154,2
148400139,1.9,0.95,1.9,1,1,2,1.9,0.5,0
148413660,0.4,0.2,0.4,1,1,2,0.4,0.5,0
148424406,2.1,1.05,2.1,1,1,2,2.1,0.5,0
148467772,193.2,7.728000000000001,93.0,16,16,25,12.075,0.64,0
148476467,21.2,3.533333333333333,11.2,3,3,6,7.066666666666666,0.5,0
148499580,2.7,1.35,2.7,1,1,2,2.7,0.5,0
148510973,1790.7,21.317857142857143,1056.0,66,66,84,27.131818181818183,0.7857142857142857,1
148528469,0.3,0.15,0.3,1,1,2,0.3,0.5,0
148546383,116.0,58.0,116.0,1,1,2,116.0,0.5,0
148576413,146.0,73.0,146.0,1,1,2,146.0,0.5,0
148619573,807.0,403.5,807.0,1,1,2,807.0,0.5,3
148631188,271.2,27.119999999999997,269.0,7,7,10,38.74285714285714,0.7,0
148663325,7.0,3.5,7.0,1,1,2,7.0,0.5,0
148674157,379.4,3.952083333333333,72.0,58,58,96,6.541379310344827,0.6041666666666666,0
148761419,240.0,60.0,236.0,2,2,4,120.0,0.5,0
148773331,188.2,18.82,79.0,5,5,10,37.64,0.5,0
148831715,128.6,3.0619047619047617,50.0,23,23,42,5.591304347826087,0.5476190476190477,0
148833344,1989.0,994.5,1989.0,1,1,2,1989.0,0.5,3
148847158,25.0,12.5,25.0,1,1,2,25.0,0.5,0
148860618,14.8,7.4,14.8,1,1,2,14.8,0.5,0
148893116,6.1,3.05,6.1,1,1,2,6.1,0.5,0
148894894,1.5,0.75,1.5,1,1,2,1.5,0.5,0
148928721,2721.1,104.6576923076923,2594.0,14,14,26,194.3642857142857,0.5384615384615384,3
148932080,10.0,5.0,10.0,1,1,2,10.0,0.5,0
148939255,77.0,38.5,77.0,1,1,2,77.0,0.5,0
148959028,22.0,11.0,22.0,1,1,2,22.0,0.5,0
148976064,1.2,0.6,1.2,1,1,2,1.2,0.5,0
149009099,2.7,1.35,2.7,1,1,2,2.7,0.5,0
149032069,1.1,0.55,1.1,1,1,2,1.1,0.5,0
149053502,1.4,0.7,1.4,1,1,2,1.4,0.5,0
149081421,1.0,0.5,1.0,1,1,2,1.0,0.5,0
149122593,4.1,2.05,4.1,1,1,2,4.1,0.5,0
149143479,1011.0,45.95454545454545,306.0,13,13,22,77.76923076923077,0.5909090909090909,0
149144202,0.5,0.25,0.5,1,1,2,0.5,0.5,0
149150848,43.0,21.5,43.0,1,1,2,43.0,0.5,0
149194171,79.0,39.5,79.0,1,1,2,79.0,0.5,0
149233338,5.5,2.75,5.5,1,1,2,5.5,0.5,0
149291366,24.200000000000003,3.4571428571428577,15.3,4,4,7,6.050000000000001,0.5714285714285714,0
149310293,0.6,0.3,0.6,1,1,2,0.6,0.5,0
149318464,66.0,33.0,66.0,1,1,2,66.0,0.5,0
149331941,185.5,11.59375,85.0,9,9,16,20.61111111111111,0.5625,0
149350556,0.4,0.2,0.4,1,1,2,0.4,0.5,0
149365029,0.4,0.2,0.4,1,1,2,0.4,0.5,0
149368095,149.0,74.5,149.0,1,1,2,149.0,0.5,0
149384813,6.9,3.45,6.9,1,1,2,6.9,0.5,0
149386510,30.0,15.0,30.0,1,1,2,30.0,0.5,0
149424772,656.5,31.261904761904763,594.0,11,11,21,59.68181818181818,0.5238095238095238,0
149434889,19.4,9.7,19.4,1,1,2,19.4,0.5,0
149438233,2.9000000000000004,0.5800000000000001,2.7,3,3,5,0.9666666666666668,0.6,0
149449755,61.0,15.25,34.0,2,2,4,30.5,0.5,0
149451413,2.5,1.25,2.5,1,1,2,2.5,0.5,0
149455125,0.6,0.3,0.6,1,1,2,0.6,0.5,0
149501464,48.0,24.0,48.0,1,1,2,48.0,0.5,0
149505485,358.1,25.57857142857143,191.0,8,8,14,44.7625,0.5714285714285714,0
149529833,0.5,0.25,0.5,1,1,2,0.5,0.5,0
149541004,0.9,0.45,0.9,1,1,2,0.9,0.5,0
149556407,0.5,0.25,0.5,1,1,2,0.5,0.5,0
149579610,881.0,146.83333333333334,881.0,5,5,6,176.2,0.8333333333333334,1
149689548,7.800000000000001,1.95,7.4,2,2,4,3.9,0.5,0
149699301,8.6,4.3,8.6,1,1,2,8.6,0.5,0
149710944,2.0,1.0,2.0,1,1,2,2.0,0.5,0
149711127,6.3,3.15,6.3,1,1,2,6.3,0.5,0
149741997,205.7,22.85555555555555,181.0,5,5,9,41.14,0.5555555555555556,0
149790632,40.0,20.0,40.0,1,1,2,40.0,0.5,0
149795092,4.4,0.3666666666666667,1.6,7,7,12,0.6285714285714287,0.5833333333333334,0
149810726,510.7,18.914814814814815,220.0,16,16,27,31.91875,0.5925925925925926,0
149820947,274.0,27.4,274.0,9,9,10,30.444444444444443,0.9,1
149825972,150.0,75.0,150.0,1,1,2,150.0,0.5,0
149832495,9.5,4.75,9.5,1,1,2,9.5,0.5,0
149840320,230.2,57.55,225.0,2,2,4,115.1,0.5,0
149850626,0.0,0.0,0.0,4,4,4,0.0,1.0,1
149860301,0.7,0.35,0.7,1,1,2,0.7,0.5,0
149873773,105.0,52.5,105.0,1,1,2,105.0,0.5,0
149911598,2.2,1.1,2.2,1,1,2,2.2,0.5,0
149920224,1531.1,18.671951219512195,939.0,52,52,82,29.444230769230767,0.6341463414634146,0
149931915,10.6,5.3,10.6,1,1,2,10.6,0.5,0
150033540,752.6,4.350289017341041,110.0,101,101,173,7.451485148514852,0.5838150289017341,0
150039339,17.8,8.9,17.8,1,1,2,17.8,0.5,0
150100130,202.0,101.0,202.0,1,1,2,202.0,0.5,0
150102806,0.3,0.15,0.3,1,1,2,0.3,0.5,0
150103338,1.9,0.95,1.9,1,1,2,1.9,0.5,0
